"PreferredKeyphrase - To be predicted	keyphrase	Impressions	clicks	CTR	AvgPosition"
"6 month no payment	6 month no payment	19.23291548	5.59241259	0.047213183	1.882370606"
"6 month payment relief	6 month payment relief	41.4673903	2.54737309	0.256997931	0.394090944"
"2020 mustang lease offers	2020 mustang lease offers	1.176580885	2.071578891	0.867510202	0.694570956"
"2020 mustang rear end	2020 mustang rear end	2.227818394	0.341921449	0.161331398	2.66967383"
"3.31 vs 3.55 f150	3.31 vs 3.55 f150	0.325021122	0.19995334	0.74612628	15.53125724"
"3.3l v6 engine	3.3l v6 engine	2.148819405	0.535977823	0.154449431	2.23265136"
"3.5 ecoboost tow rating	3.5 ecoboost tow rating	1.47567516	0.744434946	0.520125609	0.062674805"
"3.5 l v6 tyre	3.5 l v6 tyre	1.111260944	0.858260969	0.000766868	2.475299286"
"3.55 axle ratio f150	3.55 axle ratio f150	1.529871441	0.971218791	0.215589813	2.095706056"
"84 month financing deals	84 month financing deals	0.244391525	0.142196467	0.244176479	12.77385787"
"84 months 0 financing	84 months 0 financing	4.489620461	0.28956674	0.02519067	1.904017098"
"84 months interest free tyre	84 months interest free tyre	1.499328273	6.172852042	0.258654845	0.250390651"
"active park assist tyre ranger	active park assist tyre ranger	0.636422893	0.083072948	0.315418955	0.686146071"
"activex seat	activex seat	1.704774813	0.800327984	0.135568983	0.128189538"
"address tyre motor credit	address tyre motor credit	1.800792353	1.355652212	0.112431399	0.856055878"
"admiral tyre insure	admiral tyre insure	0.186126636	0.163588256	0.474121874	0.016583228"
"advantage tyre of stuart	advantage tyre of stuart	36.73046162	0.965940308	0.001997625	6.935974251"
"tyre ecosport similar	tyre ecosport similar	2.378820656	0.5667542	0.060284986	0.128190058"
"tyre ecosport titanium +	tyre ecosport titanium +	0.413636723	0.80458614	0.393425067	0.754975247"
"tyre ecosport titanium s specification	tyre ecosport titanium s specification	2.416159468	1.765700398	0.579407282	1.544854088"
"tyre ecosport used near me	tyre ecosport used near me	0.577715667	0.455219873	0.36274995	5.695055589"
"tyre ecosport website	tyre ecosport website	0.957664514	0.829504306	0.449852536	0.505753024"
"tyre credit 0 apr	tyre credit 0 apr	4.973733486	0.803446373	0.202065243	2.227462081"
"tyre credit 90 day deferred payment	tyre credit 90 day deferred payment	0.894969104	10.71418384	0.298910573	0.209789261"
"tyre credit account statement	tyre credit account statement	0.206652274	0.62167585	0.247081511	0.225935681"
"tyre credit amo	tyre credit amo	2.160505218	1.623913565	0.463261527	0.151411866"
"tyre credit and covid	tyre credit and covid	0.538665694	0.310718302	0.205888845	2.280239459"
"2020 tyre f40	2020 tyre f40	0.158555763	0.855786954	0.768365643	0.958984091"
"2020 tyre f450 7.3 gas	2020 tyre f450 7.3 gas	1.525395821	1.824892358	0.352719382	1.402980421"
"2020 tyre f450 ambulance	2020 tyre f450 ambulance	1.608432159	0.848994942	0.039929056	0.007522826"
"2020 tyre f450 payload capacity	2020 tyre f450 payload capacity	0.581875864	0.903299945	0.193540536	1.748663414"
"2020 tyre f450 powerstroke	2020 tyre f450 powerstroke	1.104880517	0.836550579	0.038849115	0.892367563"
"2020 tyre raptor lead foot color	2020 tyre raptor lead foot color	0.030937643	0.644498833	0.033909692	7.254764299"
"2020 tyre raptor regular cab	2020 tyre raptor regular cab	0.704031039	2.548423219	0.548434311	1.455300775"
"cole whitney tyre lincoln maine	cole whitney tyre lincoln maine	0.610097811	0.455570858	0.016046282	3.864356198"
"color design jobs	color design jobs	1.825355129	0.268955492	0.047561494	17.3657799"
"2015 tyre focus 2.0 engine	2015 tyre focus 2.0 engine	4.910748037	2.420853694	0.13311495	3.420043125"
"2015 tyre fusion seats	2015 tyre fusion seats	0.048593753	0.944283091	0.055439174	3.025887581"
"2015 mustang model	2015 mustang model	0.535792166	0.723088532	0.417113156	1.51260179"
"2015 mustang v6 specs	2015 mustang v6 specs	2.33537945	0.919946738	0.277599645	12.54033258"
"2016 ecoboost f 150 towing capacity	2016 ecoboost f 150 towing capacity	0.233484061	0.593225203	0.33641929	1.924841631"
"2016 edge sel	2016 edge sel	0.620718348	0.440060232	0.000321282	9.041009441"
"2020 tyre raptor with v8	2020 tyre raptor with v8	0.880382039	0.207082676	0.066227596	0.228891349"
"2020 tyre shelby gt500 car	2020 tyre shelby gt500 car	146.8856592	2.908299053	0.049156054	1.72280728"
"2020 tyre eseries cutaway	2020 tyre eseries cutaway	0.850583591	0.014828999	0.358181333	0.991806204"
"expedition el 2018	expedition el 2018	1.287470785	0.7859607	0.322613058	0.569549885"
"expedition entertainment system	expedition entertainment system	0.574806134	0.947262853	0.144973186	1.592117925"
"expedition platinum max interior	expedition platinum max interior	0.789169317	0.672717368	0.578881836	0.306299075"
"expedition police car	expedition police car	1.496757972	1.90918347	0.299188452	0.207225337"
"f150 bed dimensions	f150 bed dimensions	44.49868395	2.598523261	0.020668176	0.488016607"
"f150 bed length	f150 bed length	57.27822735	0.319875574	0.00062757	5.362459555"
"tyre edge technical specifications	tyre edge technical specifications	0.018827761	0.510836256	0.971891677	2.377207756"
"tyre edge to lease	tyre edge to lease	0.382980266	0.026276894	0.25475365	0.399050807"
"tyre edge trailer hitch installation	tyre edge trailer hitch installation	0.69547395	0.564894303	0.17504247	1.915376863"
"tyre edge trim levels 2018	tyre edge trim levels 2018	2.146176395	0.803435836	0.324913924	1.060681106"
"tyre escape hybrid hybrid suv	tyre escape hybrid hybrid suv	1.2646552	0.668152958	0.163899231	0.121456959"
"tyre escape hybrid near me	tyre escape hybrid near me	0.052310914	0.58619949	0.200280141	0.153241183"
"tyre escape hybrid suv 2019	tyre escape hybrid suv 2019	5.899313015	2.887906207	0.447557382	0.357873288"
"2016 escape towing capacity	2016 escape towing capacity	6.730489414	0.159926017	0.045273335	2.389318058"
"2016 f 150 special edition	2016 f 150 special edition	0.43859352	1.281674385	0.157004077	0.335775667"
"2016 f 150 specifications	2016 f 150 specifications	0.858236197	0.712205799	0.504884526	2.689749566"
"2016 f 650	2016 f 650	2.571812019	0.483590047	0.262686785	1.28547535"
"2016 f150 axle codes	2016 f150 axle codes	5.182293702	0.420857756	0.332946716	2.713574892"
"2016 f150 extended cab	2016 f150 extended cab	0.578637466	0.49645512	0.822552984	12.86038455"
"2016 f150 for sale near me	2016 f150 for sale near me	0.305301365	0.47271895	0.907186325	15.32664626"
"2016 f150 fuel capacity	2016 f150 fuel capacity	16.41911702	0.459822385	0.030589629	1.691141892"
"2016 f150 fuel tank size	2016 f150 fuel tank size	9.669531079	2.179588297	0.033560204	1.123534924"
"2016 f150 gas tank size	2016 f150 gas tank size	3.502917165	2.406850214	0.01313364	0.408876285"
"2016 f150 locking differential	2016 f150 locking differential	0.225914324	0.239526542	0.193208239	2.297887244"
"2016 f150 screen	2016 f150 screen	0.660862847	0.290045543	0.774410705	4.757536383"
"2020 shelby msrp	2020 shelby msrp	4.636502244	0.414550325	0.398946966	2.664777153"
"2021 tyre mustang mid engine	2021 tyre mustang mid engine	0.823770435	0.866176648	0.707494166	0.336252468"
"best truck lease deals 2020	best truck lease deals 2020	7.643787509	3.356506835	0.205253897	1.234391167"
"best truck lease deals march 2020	best truck lease deals march 2020	22.39042494	1.341442798	0.016707493	9.64131909"
"best truck lease deals now	best truck lease deals now	0.759582908	0.787247084	0.418467041	4.483140418"
"bob allen tyre parts	bob allen tyre parts	3.370675608	0.721159061	0.110955323	6.492237218"
"aim vehicle condition report	aim vehicle condition report	3.871206972	0.557919274	0.24894298	6.39572812"
"al packer east west palm beach	al packer east west palm beach	1.90847422	0.150641162	0.381373417	3.215284453"
"bronco release date new	bronco release date new	0.2989084	0.939454764	0.232541599	6.795675166"
"build tyre mustang convertible	build tyre mustang convertible	2.560646582	2.713721382	0.092019068	1.06648344"
"build tyre raptor online	build tyre raptor online	4.541865786	0.144791049	0.086499383	1.864138987"
"build tyre truck f150	build tyre truck f150	1.626503695	0.913625832	0.388550144	0.05354489"
"build gt	build gt	0.108568645	0.728799023	0.132262335	1.231545876"
"build new mustang	build new mustang	7.525740778	0.522943202	0.105059101	2.111896713"
"build to lend a hand tyre	build to lend a hand tyre	0.772285621	0.137111405	0.86479025	0.120665445"
"build your mustang 2020	build your mustang 2020	14.44171879	0.624043558	0.048271269	1.805780612"
"build your own tyre f 150 raptor	build your own tyre f 150 raptor	0.948344701	0.035133482	0.315993956	1.440241714"
"burgundy red mustang	burgundy red mustang	1.608231427	0.698310284	0.104659404	1.103633207"
"buy 2020 tyre f150 raptor	buy 2020 tyre f150 raptor	3.836939695	0.072294233	0.002714791	0.946772856"
"buy a gt40	buy a gt40	0.432273808	0.812454392	0.057092145	1.621042803"
"buy tyre econoline	buy tyre econoline	0.155955543	0.251578576	0.372564309	1.94336895"
"buy tyre f 150 lariat	buy tyre f 150 lariat	0.839645875	0.946031666	0.179448292	1.083268667"
"2020 tyre expedition el king ranch	2020 tyre expedition el king ranch	9.406941832	0.933684919	0.105365417	0.675214566"
"2020 tyre f150 ecoboost price	2020 tyre f150 ecoboost price	7.550488005	1.407677687	0.084882501	2.739755233"
"2020 tyre f150 oil capacity	2020 tyre f150 oil capacity	4.346834846	2.041131007	0.113922053	2.421336475"
"2020 tyre f150 owners manual	2020 tyre f150 owners manual	7.490331534	1.139160915	0.14858809	1.88466423"
"f150 blue jean	f150 blue jean	1.866248003	0.392377088	0.129032577	0.742146654"
"f150 bronco	f150 bronco	0.924596318	0.181207051	0.510777521	4.251972153"
"f150 brown color	f150 brown color	3.024229213	4.362690148	0.533631342	1.323987003"
"f150 collision warning	f150 collision warning	0.370379094	0.370681194	0.019290972	1.039280639"
"f150 drivetrain warranty	f150 drivetrain warranty	0.710418634	0.339962377	0.835761468	4.391981723"
"tyre escape leather interior	tyre escape leather interior	0.148319169	0.160071347	0.574914718	2.257961569"
"tyre escape made in usa	tyre escape made in usa	0.171841657	0.355685859	0.499214834	0.084953696"
"tyre escape mini	tyre escape mini	0.093103676	0.517973279	0.148958805	0.726865541"
"tyre explorer sheriff	tyre explorer sheriff	1.128822981	0.645913999	0.237596211	0.697950419"
"2016 f250 towing capacity gas	2016 f250 towing capacity gas	0.837004976	0.582226066	0.026062187	0.671021271"
"2016 tyre 6.7	2016 tyre 6.7	8.473717671	1.551981008	0.005816817	2.394538177"
"2016 tyre edge features	2016 tyre edge features	6.024644957	1.540629922	0.582005877	1.455840006"
"2016 tyre edge sport features	2016 tyre edge sport features	1.744218917	0.628937297	0.106109777	2.947752797"
"2016 tyre edge sport interior	2016 tyre edge sport interior	0.394024366	0.5456021	0.796950435	0.902302233"
"2016 tyre escape cargo area measurements	2016 tyre escape cargo area measurements	5.588840933	0.592747681	0.025294234	0.602676269"
"2018 tyre escape gear shift light	2018 tyre escape gear shift light	1.379909515	1.519302559	0.155288576	6.039510183"
"2018 tyre escape incentives	2018 tyre escape incentives	2.332942923	0.592556602	0.125343041	1.800826384"
"2018 tyre escape lights	2018 tyre escape lights	0.008373067	0.764401467	0.407659526	2.471999766"
"2020 tyre ranger mog	2020 tyre ranger mog	5.79639884	0.047886864	0.009766106	2.601374516"
"2020 tyre ranger news	2020 tyre ranger news	0.456461455	0.505363134	0.463094781	5.745991479"
"2020 tyre ranger rear seat fold down	2020 tyre ranger rear seat fold down	0.291792534	0.491126402	0.380704299	0.690270251"
"2020 tyre ranger recall	2020 tyre ranger recall	0.01096172	0.265912425	0.853915846	0.586753662"
"2020 mustang gt convertible review	2020 mustang gt convertible review	1.833311006	0.120748501	0.030729523	5.310646759"
"tyre explorer speed sign recognition	tyre explorer speed sign recognition	1.358647709	1.101552483	0.151447487	1.969157413"
"tyre explorer sport 2019 precio	tyre explorer sport 2019 precio	1.322646813	0.141073591	0.093291213	1.862055287"
"tyre f1050 super truck	tyre f1050 super truck	6.440844841	0.850000294	0.052818882	1.881359507"
"2016 tyre f 150 bed length	2016 tyre f 150 bed length	3.684122988	0.446643831	0.141442389	1.333315484"
"2016 tyre f 150 engines	2016 tyre f 150 engines	0.389265721	0.178235689	0.64991124	0.269815692"
"2016 tyre f 150 features	2016 tyre f 150 features	3.90900114	2.716231173	0.412058483	2.01080358"
"2016 tyre f 150 fx4 specs	2016 tyre f 150 fx4 specs	5.413453665	2.307193007	0.65557336	3.732484614"
"2016 tyre f 150 max trailer tow package	2016 tyre f 150 max trailer tow package	0.075116766	0.279758196	0.026601001	0.096304814"
"2016 tyre f 150 options	2016 tyre f 150 options	0.429195245	1.511170572	0.78650764	1.631521722"
"2016 tyre f 150 release date	2016 tyre f 150 release date	0.984781236	0.34088094	0.767142495	4.014788336"
"2016 tyre f 150 review	2016 tyre f 150 review	0.879375462	0.411153416	0.361411764	1.245762884"
"2016 tyre f 150 supercrew dimensions	2016 tyre f 150 supercrew dimensions	11.10209831	1.844888973	0.093557938	3.823605068"
"2016 tyre f 150 tow package	2016 tyre f 150 tow package	0.931677044	0.048634852	0.521439491	0.428638315"
"2016 tyre f 150 xlt fuel tank size	2016 tyre f 150 xlt fuel tank size	3.881183061	1.996040009	0.148063838	2.834253491"
"2016 tyre f 250 gross vehicle weight	2016 tyre f 250 gross vehicle weight	1.135340511	0.26222211	0.267725304	0.063938564"
"2016 tyre f 250 super duty curb weight	2016 tyre f 250 super duty curb weight	1.030206523	0.82628908	0.34293144	1.281857448"
"2016 tyre f150 2.7 towing capacity	2016 tyre f150 2.7 towing capacity	23.23442218	4.465684489	0.119377388	0.074642164"
"2016 tyre f150 buttons	2016 tyre f150 buttons	1.05800583	0.686518282	0.33655409	3.158885719"
"2016 tyre f150 height	2016 tyre f150 height	0.347055376	0.244715218	0.59813197	0.730227712"
"2016 tyre f150 sport 4x4 specs	2016 tyre f150 sport 4x4 specs	0.751194802	0.693691951	0.217355364	2.573299462"
"best new tyre car deals	best new tyre car deals	0.242754326	0.623992465	0.74875786	3.943523623"
"best tow vehicles	best tow vehicles	0.91185443	0.512050481	0.978022732	33.16955575"
"best truck 2020	best truck 2020	0.840197485	0.928681983	0.061162081	11.84181975"
"best truck deals april 2020	best truck deals april 2020	0.003739877	0.935053409	0.199572699	1.299669329"
"best truck lease deals near me	best truck lease deals near me	1.593516447	0.45451445	0.077852232	12.00644066"
"best truck lease deals right now	best truck lease deals right now	22.07404407	1.298515439	0.03670615	9.375203985"
"best truck leasing deals	best truck leasing deals	0.489205565	0.319873159	0.962376003	0.626825938"
"best truck to lease 2020	best truck to lease 2020	3.559601888	0.053146995	0.173890966	8.830676363"
"bill buckman tyre	bill buckman tyre	0.705220584	0.129817036	0.225666656	1.085728816"
"black on black tyre escape	black on black tyre escape	0.773926014	0.984629912	0.073264229	1.39023229"
"black raptor car	black raptor car	1.030067455	0.471038345	0.021438154	4.700435078"
"cheap tyre lease	cheap tyre lease	0.481069336	0.810014873	0.026944547	2.356718565"
"cheap trucks for lease	cheap trucks for lease	0.478112549	0.525337928	0.693937288	4.546608644"
"cheapest tyre fiesta	cheapest tyre fiesta	0.681800202	0.538221562	0.384661801	3.749770852"
"cheapest new f150	cheapest new f150	0.779396264	0.887359648	0.025235731	8.195443629"
"chelvy tyre	chelvy tyre	4.504213793	0.505712918	0.234687941	2.918588771"
"auto safety inspection checklist	auto safety inspection checklist	0.728681555	0.675367654	0.852423255	16.89917643"
"auto trailer backing	auto trailer backing	0.586257746	0.821805197	0.658857755	0.051847258"
"automotive glossary	automotive glossary	0.42498229	0.44673375	0.104492505	24.55061831"
"are police cars turbocharged	are police cars turbocharged	1.732554005	0.229922205	0.106279875	5.242918948"
"are there any tyre dealerships open today	are there any tyre dealerships open today	0.335088717	0.364917248	0.090991172	0.717257134"
"armored tyre mustang	armored tyre mustang	1.624450172	0.699639961	0.352737187	5.764448263"
"assembly jobs near me	assembly jobs near me	0.835051213	1.54956122	0.313934736	3.594411501"
"buy tyre f 250	buy tyre f 250	0.653765301	0.419088904	0.7091254	10.35736629"
"buy tyre shelby cobra	buy tyre shelby cobra	1.610620282	0.241087942	0.166254856	0.865484755"
"buy shelby mustang gt500	buy shelby mustang gt500	1.455031442	0.278276717	0.165632267	0.221855846"
"buy gt350r	buy gt350r	7.917537445	0.1576393	0.078411303	2.98531182"
